station_number,latitude,longitude,county,locality,address,institution
315,44.32029980802521,28.610070453111017,JUDEŢUL CONSTANŢA,NĂVODARI,"UAT: ORAŞ NĂVODARI, Localitate: NĂVODARI, Artera: Strada Culturii, Nr: 25 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”
453,46.377162087641295,27.43280705326874,JUDEŢUL BACĂU,ŞENDREŞTI,"UAT: MOTOŞENI, Localitate: ŞENDREŞTI Etaj: Parter  Rampa: Da",Şcoala satul Şendreşti
392,46.523913878944334,22.8467500720339,JUDEŢUL ALBA,SFOARTEA,"UAT: SCĂRIŞOARA, Localitate: SFOARTEA, Nr: 637 Etaj: Parter  Rampa: Nu e cazul",ŞCOALA PRIMARĂ SFOARTEA
45,45.05331997970378,23.279428103138496,JUDEŢUL GORJ,TÂRGU JIU,"UAT: MUNICIPIUL TÂRGU JIU, Localitate: TÂRGU JIU, Artera: Strada Lt. col. Dumitru Petrescu (Cartierul Debarcader), Nr: 18 Etaj: Parter  Rampa: Da",COLEGIUL TEHNIC GENERAL GHEORGHE MAGHERU
177,45.07476736711009,24.395425883174216,JUDEŢUL VÂLCEA,RACOVIŢA,"UAT: BUDEŞTI, Localitate: RACOVIŢA, Artera: Strada Principală, Nr: 5 Etaj: Parter  Rampa: Da",Grădinița cu program normal sat Linia
233,47.79054250082661,23.113534211885483,JUDEŢUL SATU MARE,ROMÂNEŞTI,"UAT: MEDIEŞU AURIT, Localitate: ROMÂNEŞTI, Artera: Strada Principală, Nr: 50 Etaj: Parter  Rampa: Da",SCOALA GENERALA
262,46.12389707999998,21.382972239999958,JUDEŢUL ARAD,FÂNTÂNELE,"UAT: FÂNTÂNELE, Localitate: FÂNTÂNELE, Nr: 124 Etaj: Parter  Rampa: Da",Grădinița cu Program Prelungit Fântânele
184,44.02145839000005,23.350766709999963,JUDEŢUL DOLJ,BĂILEŞTI,"UAT: MUNICIPIUL BĂILEŞTI, Localitate: BĂILEŞTI, Artera: Strada Amza Pellea (Strada Poporului), Nr: 40 Etaj: Parter  Rampa: Da",Şcoala Gimnazială ”Amza Pellea ” Băilești
136,45.84367730765738,23.360766560900714,JUDEŢUL ALBA,CUGIR,"UAT: ORAŞ CUGIR, Localitate: CUGIR, Artera: Aleea Constructorului, Nr: 1 Etaj: Parter  Rampa: Nu e cazul",Şcoala Gimnazială Nr. 3 - Cugir
75,45.18185428333642,23.380207334340998,JUDEŢUL GORJ,BUMBEŞTI-JIU,"UAT: ORAŞ BUMBEŞTI-JIU, Localitate: BUMBEŞTI-JIU, Artera: Strada Gării, Nr: 2 Etaj: Parter  Rampa: Da",GRĂDINIȚA BUMBEȘTI-JIU
161,47.158079699342096,27.610493635906206,JUDEŢUL IAŞI,IAŞI,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Strada Ciornei, Nr: 18-20 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”
32,44.87057888317551,24.84471218554223,JUDEŢUL ARGEŞ,PITEŞTI,"UAT: MUNICIPIUL PITEŞTI, Localitate: PITEŞTI, Artera: Strada Dr. Carol Davila, Nr: 1 Etaj: Parter  Rampa: Da",LICEUL TEORETIC ”ION CANTACUZINIO”
136,46.53700104000001,21.41447784800003,JUDEŢUL ARAD,LIPOVA,"UAT: ORAŞ LIPOVA, Localitate: LIPOVA, Artera: Strada Lt. Vasile Bugariu, Nr: 10 Etaj: Parter  Rampa: Da",Centrul Recreativ Lipova
565,47.041424972060824,27.513446028851824,JUDEŢUL IAŞI,MOGOŞEŞTI,"UAT: MOGOŞEŞTI, Localitate: MOGOŞEŞTI Etaj: Parter  Rampa: Nu e cazul",Școala Profesională Mogoșești
103,45.26157227032111,27.95592552591916,JUDEŢUL BRĂILA,BRĂILA,"UAT: MUNICIPIUL BRĂILA, Localitate: BRĂILA Etaj: Parter  Rampa: Da",Școala Gimnazială nr. 23 „Mihai Eminescu”
316,44.32029980802521,28.610070453111017,JUDEŢUL CONSTANŢA,NĂVODARI,"UAT: ORAŞ NĂVODARI, Localitate: NĂVODARI, Artera: Strada Culturii, Nr: 25 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ „GEORGE ENESCU”
30,43.96164339002732,25.339294006817745,JUDEŢUL TELEORMAN,ALEXANDRIA,"UAT: MUNICIPIUL ALEXANDRIA, Localitate: ALEXANDRIA, Artera: Strada Dunării, Nr: 292 Etaj: Parter  Rampa: Da",Școala gimnazială ”Alexandru Colfescu”
8,46.93502792177262,26.374307620147725,JUDEŢUL NEAMŢ,PIATRA-NEAMŢ,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Petru Rareş (Strada V. I. Lenin), Nr: 26 Etaj: Parter  Rampa: Da",Liceul Tehnologic ”Spiru Haret”
42,45.051196987042545,23.28220771430807,JUDEŢUL GORJ,TÂRGU JIU,"UAT: MUNICIPIUL TÂRGU JIU, Localitate: TÂRGU JIU, Artera: Strada Ecaterina Teodoroiu, Nr: 41 Etaj: Parter  Rampa: Da",ŞCOALA GENERALĂ ECATERINA TEODOROIU
383,45.38274820567362,27.028548815297,JUDEŢUL BUZĂU,POŞTA,"UAT: TOPLICENI, Localitate: POŞTA Etaj: Parter  Rampa: Da",Şcoala Primara Poşta
60,46.308675616927,23.72951051676581,JUDEŢUL ALBA,AIUD,"UAT: MUNICIPIUL AIUD, Localitate: AIUD, Artera: Strada Unirii, Nr: 9 Etaj: Parter  Rampa: Da",Şcoala Gimnazială ”Axente Sever” Aiud
186,45.09652745778227,24.238958971801473,JUDEŢUL VÂLCEA,TEIUŞU,"UAT: BUNEŞTI, Localitate: TEIUŞU, Artera: Strada Salcâmului, Nr: 24 Etaj: Parter  Rampa: Da","Şcoala Teiuşu, comuna Buneşti"
763,44.38290529829214,26.112980656714043,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 4,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Vatra Dornei, Nr: 8 Etaj: Parter  Rampa: Da",Şcoala Gimnazială nr. 108
194,43.99056410000005,22.933229700000016,JUDEŢUL DOLJ,CALAFAT,"UAT: MUNICIPIUL CALAFAT, Localitate: CALAFAT, Artera: Strada Tudor Vladimirescu, Nr: 52 Etaj: Parter  Rampa: Da",Şcoala Generală Constantin Gerotă (nr.2)-local vechi
151,45.835358646213336,25.589279607737158,JUDEŢUL COVASNA,HĂGHIG,"UAT: HĂGHIG, Localitate: HĂGHIG, Artera: Strada Nr.1, Nr: 33 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL HĂGHIG
1129,44.41333499999999,26.02395199999997,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 6,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Prelungirea Ghencea, Nr: 24 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ NR.279
296,47.42655500000004,26.904306000000044,JUDEŢUL IAŞI,HÂRLĂU,"UAT: ORAŞ HÂRLĂU, Localitate: HÂRLĂU, Artera: Strada Ştefan cel Mare şi Sfînt, Nr: 34 Etaj: Parter  Rampa: Da",Şcoala Gimnazială ”Petru Rareş” - Corp C
74,45.41113913905311,28.01077104439731,JUDEŢUL GALAŢI,GALAŢI,"UAT: MUNICIPIUL GALAŢI, Localitate: GALAŢI, Artera: Strada Furnaliştilor, Nr: 3 Etaj: Parter  Rampa: Da",Școala Gimnazială ”Dan Barbilian” (Școala Generală ”Dan Barbilian” - Școala generală nr. 43)
264,47.579984626076445,22.298931081258523,JUDEŢUL SATU MARE,PIŞCOLT,"UAT: PIŞCOLT, Localitate: PIŞCOLT, Nr: 62 Etaj: Parter  Rampa: Da",PRIMARIA COMUNEI PISCOLT
140,46.11526700000002,21.716064999999993,JUDEŢUL ARAD,ŞOIMOŞ,"UAT: ORAŞ LIPOVA, Localitate: ŞOIMOŞ, Artera: Calea Devei, Nr: 182 Etaj: Parter  Rampa: Da",Clădire Parohia Ortodoxă Șoimoș
640,46.92142200000001,27.57722099999999,JUDEŢUL IAŞI,SCÂNTEIA,"UAT: SCÂNTEIA, Localitate: SCÂNTEIA, Artera: Strada Ştefan cel Mare şi Sfânt, Nr: 516 Etaj: Parter  Rampa: Da","Școala Gimnazială ”Axinte Uricariul” Scânteia, corp A"
110,45.28046298630393,27.94871683142836,JUDEŢUL BRĂILA,BRĂILA,"UAT: MUNICIPIUL BRĂILA, Localitate: BRĂILA Etaj: Parter  Rampa: Da",Școala Gimnazială nr. 22 „Radu Tudoran”
318,46.45607900000003,22.249073999999975,JUDEŢUL ARAD,MONEASA,"UAT: MONEASA, Localitate: MONEASA, Artera: Strada Gheorghe Groza, Nr: 69 Etaj: Parter  Rampa: Da",Școala Gimnazială „Gheorghe Groza”
267,44.69461587778444,23.898694052064,JUDEŢUL VÂLCEA,LĂCUSTENI,"UAT: LĂCUSTENI, Localitate: LĂCUSTENI Etaj: Parter  Rampa: Da",Şcoala cu clasele I-IV Lăcusteni
344,44.251171923608595,28.567758296754164,JUDEŢUL CONSTANŢA,OVIDIU,"UAT: ORAŞ OVIDIU, Localitate: OVIDIU, Artera: Strada Primăriei, Nr: 39 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ NR. 2 OVIDIU
12,46.9373305367809,26.37909954469031,JUDEŢUL NEAMŢ,PIATRA-NEAMŢ,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Obor, Nr: 2 Etaj: Parter  Rampa: Da",Liceul cu Program Sportiv
34,45.04362842314989,23.27808150157823,JUDEŢUL GORJ,TÂRGU JIU,"UAT: MUNICIPIUL TÂRGU JIU, Localitate: TÂRGU JIU, Artera: Strada Griviţei, Nr: 34 Etaj: Parter  Rampa: Da",LICEUL DE ARTE CONSTANTIN BRĂILOIU
31,43.96712574275009,25.341514113990698,JUDEŢUL TELEORMAN,ALEXANDRIA,"UAT: MUNICIPIUL ALEXANDRIA, Localitate: ALEXANDRIA, Artera: Strada Alexandru Ghica (Strada Partizani), Nr: 148 Etaj: Parter  Rampa: Da",Grădinița cu program prelungit nr.4
624,44.429367593131694,26.202633897389784,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 3,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 3, Artera: Strada Industriilor, Nr: 46 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ Nr.55;
152,45.87054960999998,25.598737600000035,JUDEŢUL COVASNA,IARĂŞ,"UAT: HĂGHIG, Localitate: IARĂŞ, Artera: Strada Principală, Nr: 65 Etaj: Parter  Rampa: Da",CENTRUL DE ZI PENTRU COPII IARĂȘ
691,44.41434709999999,26.11185360000002,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 4,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Viorele, Nr: 7 Etaj: Parter  Rampa: Da",Școala Gimnazială nr. 97
415,44.420134731159806,26.11430164461061,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 3,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 3, Artera: Strada Nerva Traian, Nr: 33 Etaj: Etaj 1  Rampa: Da",ŞCOALA GIMNAZIALĂ Nr.81;
133,45.84367730765738,23.360766560900714,JUDEŢUL ALBA,CUGIR,"UAT: ORAŞ CUGIR, Localitate: CUGIR, Artera: Strada Doinei, Nr: 3 Etaj: Parter  Rampa: Da",Şcoala Gimnazială Nr. 3 - Cugir
51,46.556601854695394,26.908273683740173,JUDEŢUL BACĂU,BACĂU,"UAT: MUNICIPIUL BACĂU, Localitate: BACĂU, Artera: Strada Spiru Haret, Nr: 6 Etaj: Parter  Rampa: Nu",Colegiul Național Pedagogic ”Ştefan cel Mare”
643,46.92098709999999,27.577393599999986,JUDEŢUL IAŞI,SCÂNTEIA,"UAT: SCÂNTEIA, Localitate: SCÂNTEIA, Artera: Strada Ştefan cel Mare şi Sfânt, Nr: 436 Etaj: Parter  Rampa: Da",Grădinița cu program normal Scânteia
348,44.46088999999999,24.449810000000014,JUDEŢUL OLT,VALEA MARE,"UAT: VALEA MARE, Localitate: VALEA MARE, Artera: Strada Unirii, Nr: 189 Etaj: Parter  Rampa: Da",ȘCOALA GIMNAZIALĂ VALEA MARE
171,45.180999999999976,27.931499999999993,JUDEŢUL BRĂILA,CHISCANI,"UAT: CHISCANI, Localitate: CHISCANI, Artera: Strada Principală, Nr: 222 Etaj: Parter  Rampa: Da",Căminul Cultural II
460,46.45762066690839,26.94197148161248,JUDEŢUL BACĂU,GALBENI,"UAT: NICOLAE BĂLCESCU, Localitate: GALBENI Etaj: Parter  Rampa: Da",Şcoala satul Galbeni
399,44.116351964666336,28.33335033985434,JUDEŢUL CONSTANŢA,CIOCÂRLIA DE SUS,"UAT: CIOCÂRLIA, Localitate: CIOCÂRLIA DE SUS, Artera: Strada Venus, Nr: 15 Etaj: Parter  Rampa: Da",CĂMIN CULTURAL SAT CIOCÎRLIA DE SUS
459,44.43038898097794,26.147861288778742,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 3,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 3, Artera: Strada Gheorghe Petraşcu (Strada Cap. Ruică), Nr: 55 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ”LEONARDO DA VINCI”;
354,44.87653327721472,23.922018626956472,JUDEŢUL VÂLCEA,ROŞIILE,"UAT: ROŞIILE, Localitate: ROŞIILE Etaj: Parter  Rampa: Nu e cazul",Şcoala gimnazială Roşiile
378,46.62579083712565,22.425424749165696,JUDEŢUL BIHOR,BELEJENI,"UAT: DRĂGĂNEŞTI, Localitate: BELEJENI, Nr: 104/a Etaj: Parter  Rampa: Da",Scoala primara Belejeni
6,47.17318828698583,23.068389157194815,JUDEŢUL SĂLAJ,ZALĂU,"UAT: MUNICIPIUL ZALĂU, Localitate: ZALĂU, Artera: Strada Avram Iancu (Strada Muncitorilor), Nr: 38 Etaj: Parter  Rampa: Da",LICEUL CU PROGRAM SPORTIV ”AVRAM IANCU”
153,45.79403754748273,25.770521374621158,JUDEŢUL COVASNA,ILIENI,"UAT: ILIENI, Localitate: ILIENI, Nr: 97 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL ILIENI
23,43.96820844800121,25.339375036653003,JUDEŢUL TELEORMAN,ALEXANDRIA,"UAT: MUNICIPIUL ALEXANDRIA, Localitate: ALEXANDRIA, Artera: Strada 1 Mai, Nr: 107 Etaj: Parter  Rampa: Da",Școala gimnazială nr.6
863,44.38756925236721,26.0906117257904,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 5,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 5, Artera: Aleea Podul Giurgiului, Nr: 5 Etaj: Parter  Rampa: Da",COLEGIUL TEHNIC ENERGETIC
795,44.39578029463892,26.099646648541416,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 4,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Stoian Militaru, Nr: 72 Etaj: Parter  Rampa: Da",Şcoala Gimnazială ”George Bacovia”
221,45.64834374000004,22.88251513999997,JUDEŢUL HUNEDOARA,SILVAŞU DE SUS,"UAT: ORAŞ HAŢEG, Localitate: SILVAŞU DE SUS, Nr: 46 Etaj: Parter  Rampa: Nu e cazul",Căminul Cultural Silvașu de Sus
318,47.129244299999975,26.85508190000002,JUDEŢUL IAŞI,ALEXANDRU I. CUZA,"UAT: ALEXANDRU I. CUZA, Localitate: ALEXANDRU I. CUZA Etaj: Parter  Rampa: Da",Școala primară Al. I. Cuza
488,46.81263241971919,26.553043401799382,JUDEŢUL NEAMŢ,ZĂNEŞTI,"UAT: ZĂNEŞTI, Localitate: ZĂNEŞTI, Artera: Strada Naţională, Nr: 666 Etaj: Parter  Rampa: Da","Şcoala Gimnazială nr. 1, loc Zăneşti"
1061,44.41780741710801,26.04460800565562,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 6,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Strada Vlădeasa, Nr: 9 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ NR.59
350,46.64307300000004,27.462827000000047,JUDEŢUL VASLUI,IVĂNEŞTI,"UAT: IVĂNEŞTI, Localitate: IVĂNEŞTI, Nr: Nu este cazul Etaj: Parter  Rampa: Da",Şcoala Gimnazială ”Ionel Miron” Ivănești
134,46.08968399999998,21.69238299999996,JUDEŢUL ARAD,LIPOVA,"UAT: ORAŞ LIPOVA, Localitate: LIPOVA, Artera: Strada Nicolae Bălcescu, Nr: 52 Etaj: Parter  Rampa: Da",Clădire Parohia Romano-Catolică Lipova
656,46.98629848110067,27.744943496333565,JUDEŢUL IAŞI,SLOBOZIA,"UAT: SCHITU DUCA, Localitate: SLOBOZIA Etaj: Parter  Rampa: Da",Scoala primara Slobozia
175,44.8236,27.24449999999998,JUDEŢUL BRĂILA,CIOCILE,"UAT: CIOCILE, Localitate: CIOCILE, Artera: Strada Principală, Nr: 92 Etaj: Parter  Rampa: Nu e cazul",Școala cu clasele I-VIII nr.1
5,45.29124547660631,21.91937585423674,JUDEŢUL CARAŞ-SEVERIN,REŞIŢA,"UAT: MUNICIPIUL REŞIŢA, Localitate: REŞIŢA, Artera: Strada Castanilor, Nr: 72 Etaj: Parter  Rampa: Nu",Școala Gimnazială Nr. 1 (Beton)
438,44.021103400084385,27.781405621439202,JUDEŢUL CONSTANŢA,DOBROMIR,"UAT: DOBROMIR, Localitate: DOBROMIR, Artera: Strada Băneasa, Nr: 17 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL DOBROMIR -
28,43.96164339002732,25.339294006817745,JUDEŢUL TELEORMAN,ALEXANDRIA,"UAT: MUNICIPIUL ALEXANDRIA, Localitate: ALEXANDRIA, Artera: Strada Dunării, Nr: 292 Etaj: Parter  Rampa: Da",Școala gimnazială ”Alexandru Colfescu”
228,47.51381364,23.248573639999975,JUDEŢUL MARAMUREŞ,RODINA,"UAT: ARINIŞ, Localitate: RODINA, Nr: 80 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL
54,45.04861231050158,23.23264344518788,JUDEŢUL GORJ,BÂRSEŞTI,"UAT: MUNICIPIUL TÂRGU JIU, Localitate: BÂRSEŞTI, Artera: Strada Bârseşti, Nr: 3C Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ NR.9
476,46.215724925362196,26.630151380274867,JUDEŢUL BACĂU,MARGINEA,"UAT: OITUZ, Localitate: MARGINEA, Artera: Strada Erou Constantin Mușat, Nr: 80 Etaj: Parter  Rampa: Da",Grădiniţa cu program normal Marginea
22,47.200089147731816,23.044012690138928,JUDEŢUL SĂLAJ,ZALĂU,"UAT: MUNICIPIUL ZALĂU, Localitate: ZALĂU, Artera: Strada Simion Bărnuţiu, Nr: 75 Etaj: Parter  Rampa: Da",ȘCOALA GIMNAZIALĂ ”CORNELIU COPOSU”
844,44.38059863312484,26.10151590520543,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 4,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Coştila, Nr: 2 Etaj: Parter  Rampa: Da",Şcoala Gimnazială ”Ionel Teodoreanu”
403,44.590069975877704,24.11493988582103,JUDEŢUL VÂLCEA,STOICULEŞTI,"UAT: ŞUŞANI, Localitate: STOICULEŞTI Etaj: Parter  Rampa: Da",Şcoala Stoiculeşti
114,44.66656800000001,26.58311699999996,JUDEŢUL IALOMIŢA,SINTEŞTI,"UAT: BORĂNEŞTI, Localitate: SINTEŞTI, Artera: Strada Sintescu Valter, Nr: 22 Etaj: Parter  Rampa: Da","CĂMIN CULTURAL, SAT SINTEŞTI"
480,44.41827538670065,26.150537345755627,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 3,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 3, Artera: Strada Odobeşti, Nr: 3 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ Nr.88
461,44.0755871993511,27.801543837882924,JUDEŢUL CONSTANŢA,RARIŞTEA,"UAT: ION CORVIN, Localitate: RARIŞTEA Etaj: Parter  Rampa: Da","Grădinița cu program normal Rariștea, loc. Rariștea"
360,47.19646446000004,27.083512709999972,JUDEŢUL IAŞI,REDIU,"UAT: BRĂEŞTI, Localitate: REDIU Etaj: Parter  Rampa: Da",Casa de prăznuire Parohia Albești-Rediu
219,44.9971670015947,22.318772612011674,JUDEŢUL CARAŞ-SEVERIN,CRUŞOVĂŢ,"UAT: CORNEA, Localitate: CRUŞOVĂŢ, Nr: 44 Etaj: Parter  Rampa: Da",Grădiniţa cu Program Normal ” Prichindelul” Cruşovăţ
164,45.872968847024715,25.968144133611798,JUDEŢUL COVASNA,MOACŞA,"UAT: MOACŞA, Localitate: MOACŞA, Artera: Strada Bisericii, Nr: 32 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ”ORBAN BALAZS” MOACŞA
147,46.324539960740616,21.68581939602142,JUDEŢUL ARAD,PÂNCOTA,"UAT: ORAŞ PÂNCOTA, Localitate: PÂNCOTA, Artera: Strada Vasile Goldiş (Strada 23 August), Nr: 67 Etaj: Parter  Rampa: Da",Liceul Teoretic Pâncota
743,47.129021800000025,27.825603299999973,JUDEŢUL IAŞI,OPRIŞENI,"UAT: ŢUŢORA, Localitate: OPRIŞENI, Artera: Strada Învățător Adrian Costăchescu, Nr: 3 Etaj: Parter  Rampa: Da",Centru Educațional Oprișeni
203,44.781669401040894,27.92281970793762,JUDEŢUL BRĂILA,MĂGURENI,"UAT: MĂRAŞU, Localitate: MĂGURENI, Nr: 15 Etaj: Parter  Rampa: Da",Căminul Cultural Măgureni
29,43.96164339002732,25.339294006817745,JUDEŢUL TELEORMAN,ALEXANDRIA,"UAT: MUNICIPIUL ALEXANDRIA, Localitate: ALEXANDRIA, Artera: Strada Dunării, Nr: 292 Etaj: Parter  Rampa: Da",Școala gimnazială ”Alexandru Colfescu”
473,44.12139953944692,27.579907474617325,JUDEŢUL CONSTANŢA,COSLUGEA,"UAT: LIPNIŢA, Localitate: COSLUGEA, Artera: Strada 1 Mai, Nr: 84 Etaj: Parter  Rampa: Da",ȘCOALA GIMNAZIALĂ NR.3 COSLUGEA
15,46.93905897746979,26.382416491231915,JUDEŢUL NEAMŢ,PIATRA-NEAMŢ,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Dărmăneşti, Nr: 42 Etaj: Parter  Rampa: Da",Grădinița cuplată cu creşă nr.5
495,46.465131880770926,27.07589874802162,JUDEŢUL BACĂU,VĂLENI,"UAT: PARINCEA, Localitate: VĂLENI Etaj: Parter  Rampa: Da",Şcoala Văleni
861,44.38491340514323,26.08422781678277,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 5,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 5, Artera: Strada Baciului, Nr: 4A Etaj: Etaj 1  Rampa: Da",ȘCOALA GIMNAZIALĂ NR.134
14,47.187000353335925,23.058990063715818,JUDEŢUL SĂLAJ,ZALĂU,"UAT: MUNICIPIUL ZALĂU, Localitate: ZALĂU, Artera: Strada Tudor Vladimirescu, Nr: 5 Etaj: Parter  Rampa: Da",LICEUL TEHNOLOGIC ”MIHAI VITEAZU”
415,45.03950000000003,24.05800000000004,JUDEŢUL VÂLCEA,FOLEŞTII DE SUS,"UAT: TOMŞANI, Localitate: FOLEŞTII DE SUS, Artera: Strada Principală, Nr: 1 Etaj: Parter  Rampa: Da",Cămin Cultural- sală de evenimente
487,44.41106695808996,26.139005841336566,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 3,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 3, Artera: Strada Râmnicu Vâlcea (Strada Rîmnicu Vîlcea), Nr: 32 Etaj: Etaj 1  Rampa: Da",ŞCOALA GIMNAZIALĂ ”MIHAI BOTEZ”;
1141,44.41852498644659,26.01630260399113,MUNICIPIUL BUCUREŞTI,BUCUREŞTI SECTORUL 6,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Aleea Parva, Nr: 3-5 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ”SF. ANDREI”
95,44.96101709064391,23.50942129945616,JUDEŢUL GORJ,TÂRGU CĂRBUNEŞTI,"UAT: ORAŞ TÂRGU CĂRBUNEŞTI, Localitate: TÂRGU CĂRBUNEŞTI, Artera: Strada Trandafirilor, Nr: 39 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ GEORGE USCĂTESCU
386,47.01902199999998,27.61093299999997,JUDEŢUL IAŞI,SLOBOZIA,"UAT: CIUREA, Localitate: SLOBOZIA, Nr: 138 Etaj: Parter  Rampa: Da",ȘCOALA PRIMARĂ NR. 2 SLOBOZIA ( corp clădire nou)
199,47.121181499272616,27.625109384580643,JUDEŢUL IAŞI,IAŞI,"UAT: MUNICIPIUL IAŞI, Localitate: IAŞI, Artera: Şoseaua Bucium, Nr: 72 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”
430,44.76148600693512,23.85583603083158,JUDEŢUL VÂLCEA,ZĂTRENI,"UAT: ZĂTRENI, Localitate: ZĂTRENI, Nr: 7 Etaj: Parter  Rampa: Da",Şcoala gimnazială Zătreni
149,46.17433609999997,21.42359469999996,JUDEŢUL ARAD,MĂDERAT,"UAT: ORAŞ PÂNCOTA, Localitate: MĂDERAT, Nr: 415 Etaj: Parter  Rampa: Da",Cămin Cultural Măderat
770,47.28589726633631,27.582627282243486,JUDEŢUL IAŞI,STÂNCA,"UAT: VICTORIA, Localitate: STÂNCA Etaj: Parter  Rampa: Da",ŞCOALA STÂNCA
240,44.877300102839385,27.816186629440665,JUDEŢUL BRĂILA,STANCA,"UAT: STĂNCUŢA, Localitate: STANCA Etaj: Parter  Rampa: Da",Școala Stanca
511,44.760890199275,26.000909477524157,JUDEŢUL PRAHOVA,POIENARII BURCHII,"UAT: POIENARII BURCHII, Localitate: POIENARII BURCHII, Artera: Strada G-ral Alexandru Angelescu, Nr: 216 Etaj: Parter  Rampa: Da",SCOALA GIMANZIALA POIENARII BURCHII
50,44.111132805769614,24.990652790230943,JUDEŢUL TELEORMAN,ROŞIORI DE VEDE,"UAT: MUNICIPIUL ROŞIORI DE VEDE, Localitate: ROŞIORI DE VEDE, Artera: Strada Ion Luca Caragiale, Nr: 7 Etaj: Parter  Rampa: Da",Liceul Tehnologic ”Emil Racoviţă”
477,44.29262596640802,28.567057953090764,JUDEŢUL CONSTANŢA,LUMINA,"UAT: LUMINA, Localitate: LUMINA, Artera: Strada Mare, Nr: 158 Etaj: Parter  Rampa: Da",ȘCOALA VECHE LUMINA
38,46.92504083062171,26.373785053078965,JUDEŢUL NEAMŢ,PIATRA-NEAMŢ,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Mărăţei, Nr: 4-6 Etaj: Parter  Rampa: Da",Școala Gimnazială nr.2
